Number of sessions(../logparser/demo/paper3_Drain_2_result_tau06/train_normal): 5750
Number of seqs(../logparser/demo/paper3_Drain_2_result_tau06/train_normal): 55274
Epoch [1/150], Train_loss: 0.001481
Epoch [163/199], Train_loss: 0.000113
Epoch [164/199], Train_loss: 0.000113
Epoch [165/199], Train_loss: 0.000112
Epoch [166/199], Train_loss: 0.000112
Epoch [167/199], Train_loss: 0.000112
Epoch [168/199], Train_loss: 0.000112
Epoch [169/199], Train_loss: 0.000112
Epoch [170/199], Train_loss: 0.000111
Epoch [171/199], Train_loss: 0.000112
Epoch [172/199], Train_loss: 0.000111
Epoch [173/199], Train_loss: 0.000111
Epoch [174/199], Train_loss: 0.000111
Epoch [175/199], Train_loss: 0.000111
Epoch [176/199], Train_loss: 0.000111
Epoch [177/199], Train_loss: 0.000111
Epoch [178/199], Train_loss: 0.000111
Epoch [179/199], Train_loss: 0.000110
Epoch [180/199], Train_loss: 0.000111
Epoch [181/199], Train_loss: 0.000111
Epoch [182/199], Train_loss: 0.000110
Epoch [183/199], Train_loss: 0.000110
Epoch [184/199], Train_loss: 0.000110
Epoch [185/199], Train_loss: 0.000110
Epoch [186/199], Train_loss: 0.000110
Epoch [187/199], Train_loss: 0.000110
Epoch [188/199], Train_loss: 0.000110
Epoch [189/199], Train_loss: 0.000110
Epoch [190/199], Train_loss: 0.000109
Epoch [191/199], Train_loss: 0.000109
Epoch [192/199], Train_loss: 0.000109
Epoch [193/199], Train_loss: 0.000109
Epoch [194/199], Train_loss: 0.000109
Epoch [195/199], Train_loss: 0.000110
Epoch [196/199], Train_loss: 0.000109
Epoch [197/199], Train_loss: 0.000109
Epoch [198/199], Train_loss: 0.000109
Epoch [199/199], Train_loss: 0.000109
Finished Training
Number of sessions(../logparser/demo/paper3_Drain_2_result_tau075/train_normal): 5750
Number of seqs(../logparser/demo/paper3_Drain_2_result_tau075/train_normal): 55274
Epoch [1/199], Train_loss: 0.001513
Epoch [2/199], Train_loss: 0.000847
Epoch [3/199], Train_loss: 0.000726
Epoch [4/199], Train_loss: 0.000638
Epoch [5/199], Train_loss: 0.000572
Epoch [6/199], Train_loss: 0.000537
Epoch [7/199], Train_loss: 0.000511
Epoch [8/199], Train_loss: 0.000470
Epoch [9/199], Train_loss: 0.000435
Epoch [10/199], Train_loss: 0.000410
Epoch [11/199], Train_loss: 0.000394
Epoch [12/199], Train_loss: 0.000382
Epoch [13/199], Train_loss: 0.000381
Epoch [14/199], Train_loss: 0.000368
Epoch [15/199], Train_loss: 0.000361
Epoch [16/199], Train_loss: 0.000356
Epoch [17/199], Train_loss: 0.000351
Epoch [18/199], Train_loss: 0.000347
Epoch [19/199], Train_loss: 0.000343
Epoch [20/199], Train_loss: 0.000339
Epoch [21/199], Train_loss: 0.000334
Epoch [22/199], Train_loss: 0.000329
Epoch [23/199], Train_loss: 0.000323
Epoch [24/199], Train_loss: 0.000316
Epoch [25/199], Train_loss: 0.000309
Epoch [26/199], Train_loss: 0.000300
Epoch [27/199], Train_loss: 0.000286
Epoch [28/199], Train_loss: 0.000270
Epoch [29/199], Train_loss: 0.000260
Epoch [30/199], Train_loss: 0.000252
Epoch [31/199], Train_loss: 0.000246
Epoch [32/199], Train_loss: 0.000242
Epoch [33/199], Train_loss: 0.000238
Epoch [34/199], Train_loss: 0.000234
Epoch [35/199], Train_loss: 0.000232
Epoch [36/199], Train_loss: 0.000223
Epoch [37/199], Train_loss: 0.000219
Epoch [38/199], Train_loss: 0.000214
Epoch [39/199], Train_loss: 0.000210
Epoch [40/199], Train_loss: 0.000206
Epoch [41/199], Train_loss: 0.000203
Epoch [42/199], Train_loss: 0.000200
Epoch [43/199], Train_loss: 0.000196
Epoch [44/199], Train_loss: 0.000192
Epoch [45/199], Train_loss: 0.000190
Epoch [46/199], Train_loss: 0.000186
Epoch [47/199], Train_loss: 0.000183
Epoch [48/199], Train_loss: 0.000179
Epoch [49/199], Train_loss: 0.000177
Epoch [50/199], Train_loss: 0.000173
Epoch [51/199], Train_loss: 0.000170
Epoch [52/199], Train_loss: 0.000168
Epoch [53/199], Train_loss: 0.000166
Epoch [54/199], Train_loss: 0.000163
Epoch [55/199], Train_loss: 0.000160
Epoch [56/199], Train_loss: 0.000159
Epoch [57/199], Train_loss: 0.000157
Epoch [58/199], Train_loss: 0.000155
Epoch [59/199], Train_loss: 0.000156
Epoch [60/199], Train_loss: 0.000153
Epoch [61/199], Train_loss: 0.000152
Epoch [62/199], Train_loss: 0.000151
Epoch [63/199], Train_loss: 0.000151
Epoch [64/199], Train_loss: 0.000148
Epoch [65/199], Train_loss: 0.000147
Epoch [66/199], Train_loss: 0.000146
Epoch [67/199], Train_loss: 0.000145
Epoch [68/199], Train_loss: 0.000144
Epoch [69/199], Train_loss: 0.000143
Epoch [70/199], Train_loss: 0.000142
Epoch [71/199], Train_loss: 0.000142
Epoch [72/199], Train_loss: 0.000142
Epoch [73/199], Train_loss: 0.000140
Epoch [74/199], Train_loss: 0.000139
Epoch [75/199], Train_loss: 0.000138
Epoch [76/199], Train_loss: 0.000138
Epoch [77/199], Train_loss: 0.000137
Epoch [78/199], Train_loss: 0.000136
Epoch [79/199], Train_loss: 0.000135
Epoch [80/199], Train_loss: 0.000137
Epoch [81/199], Train_loss: 0.000135
Epoch [82/199], Train_loss: 0.000134
Epoch [83/199], Train_loss: 0.000134
Epoch [84/199], Train_loss: 0.000134
Epoch [85/199], Train_loss: 0.000133
Epoch [86/199], Train_loss: 0.000132
Epoch [87/199], Train_loss: 0.000131
Epoch [88/199], Train_loss: 0.000132
Epoch [89/199], Train_loss: 0.000165
Epoch [90/199], Train_loss: 0.000136
Epoch [91/199], Train_loss: 0.000132
Epoch [92/199], Train_loss: 0.000131
Epoch [93/199], Train_loss: 0.000130
Epoch [94/199], Train_loss: 0.000130
Epoch [95/199], Train_loss: 0.000130
Epoch [96/199], Train_loss: 0.000129
Epoch [97/199], Train_loss: 0.000128
Epoch [98/199], Train_loss: 0.000128
Epoch [99/199], Train_loss: 0.000127
Epoch [100/199], Train_loss: 0.000128
Epoch [101/199], Train_loss: 0.000127
Epoch [102/199], Train_loss: 0.000126
Epoch [103/199], Train_loss: 0.000126
Epoch [104/199], Train_loss: 0.000126
Epoch [105/199], Train_loss: 0.000125
Epoch [106/199], Train_loss: 0.000125
Epoch [107/199], Train_loss: 0.000125
Epoch [108/199], Train_loss: 0.000125
Epoch [109/199], Train_loss: 0.000125
Epoch [110/199], Train_loss: 0.000124
Epoch [111/199], Train_loss: 0.000124
Epoch [112/199], Train_loss: 0.000124
Epoch [113/199], Train_loss: 0.000124
Epoch [114/199], Train_loss: 0.000123
Epoch [115/199], Train_loss: 0.000122
Epoch [116/199], Train_loss: 0.000122
Epoch [117/199], Train_loss: 0.000122
Epoch [118/199], Train_loss: 0.000123
Epoch [119/199], Train_loss: 0.000121
Epoch [120/199], Train_loss: 0.000121
Epoch [121/199], Train_loss: 0.000121
Epoch [122/199], Train_loss: 0.000121
Epoch [123/199], Train_loss: 0.000121
Epoch [124/199], Train_loss: 0.000120
Epoch [125/199], Train_loss: 0.000120
Epoch [126/199], Train_loss: 0.000120
Epoch [127/199], Train_loss: 0.000119
Epoch [128/199], Train_loss: 0.000119
Epoch [129/199], Train_loss: 0.000119
Epoch [130/199], Train_loss: 0.000119
Epoch [131/199], Train_loss: 0.000118
Epoch [132/199], Train_loss: 0.000119
Epoch [133/199], Train_loss: 0.000118
Epoch [134/199], Train_loss: 0.000118
Epoch [135/199], Train_loss: 0.000118
Epoch [136/199], Train_loss: 0.000118
Epoch [137/199], Train_loss: 0.000117
Epoch [138/199], Train_loss: 0.000117
Epoch [139/199], Train_loss: 0.000117
Epoch [140/199], Train_loss: 0.000117
Epoch [141/199], Train_loss: 0.000116
Epoch [142/199], Train_loss: 0.000116
Epoch [143/199], Train_loss: 0.000116
Epoch [144/199], Train_loss: 0.000116
Epoch [145/199], Train_loss: 0.000115
Epoch [146/199], Train_loss: 0.000116
Epoch [147/199], Train_loss: 0.000115
Epoch [148/199], Train_loss: 0.000115
Epoch [149/199], Train_loss: 0.000115
Epoch [150/199], Train_loss: 0.000114
Epoch [151/199], Train_loss: 0.000115
Epoch [152/199], Train_loss: 0.000115
Epoch [153/199], Train_loss: 0.000115
Epoch [154/199], Train_loss: 0.000114
Epoch [155/199], Train_loss: 0.000114
Epoch [156/199], Train_loss: 0.000114
Epoch [157/199], Train_loss: 0.000113
Epoch [158/199], Train_loss: 0.000113
Epoch [159/199], Train_loss: 0.000113
Epoch [160/199], Train_loss: 0.000113
Epoch [161/199], Train_loss: 0.000113
Epoch [162/199], Train_loss: 0.000112
Epoch [163/199], Train_loss: 0.000112
Epoch [164/199], Train_loss: 0.000112
Epoch [165/199], Train_loss: 0.000112
Epoch [166/199], Train_loss: 0.000112
Epoch [167/199], Train_loss: 0.000111
Epoch [168/199], Train_loss: 0.000111
Epoch [169/199], Train_loss: 0.000111
Epoch [170/199], Train_loss: 0.000111
Epoch [171/199], Train_loss: 0.000111
Epoch [172/199], Train_loss: 0.000111
Epoch [173/199], Train_loss: 0.000110
Epoch [174/199], Train_loss: 0.000111
Epoch [175/199], Train_loss: 0.000110
Epoch [176/199], Train_loss: 0.000110
Epoch [177/199], Train_loss: 0.000110
Epoch [178/199], Train_loss: 0.000110
Epoch [179/199], Train_loss: 0.000110
Epoch [180/199], Train_loss: 0.000111
Epoch [181/199], Train_loss: 0.000110
Epoch [182/199], Train_loss: 0.000109
Epoch [183/199], Train_loss: 0.000109
Epoch [184/199], Train_loss: 0.000109
Epoch [185/199], Train_loss: 0.000109
Epoch [186/199], Train_loss: 0.000110
Epoch [187/199], Train_loss: 0.000109
Epoch [188/199], Train_loss: 0.000109
Epoch [189/199], Train_loss: 0.000109
Epoch [190/199], Train_loss: 0.000108
Epoch [191/199], Train_loss: 0.000108
Epoch [192/199], Train_loss: 0.000109
Epoch [193/199], Train_loss: 0.000109
Epoch [194/199], Train_loss: 0.000108
Epoch [195/199], Train_loss: 0.000109
Epoch [196/199], Train_loss: 0.000110
Epoch [197/199], Train_loss: 0.000108
Epoch [198/199], Train_loss: 0.000107
Epoch [199/199], Train_loss: 0.000108
Finished Training
Number of sessions(../logparser/demo/paper3_Drain_2_result_tau085/train_normal): 5750
Number of seqs(../logparser/demo/paper3_Drain_2_result_tau085/train_normal): 55274
Epoch [1/199], Train_loss: 0.001406
Epoch [2/199], Train_loss: 0.000838
Epoch [3/199], Train_loss: 0.000725
Epoch [4/199], Train_loss: 0.000632
Epoch [5/199], Train_loss: 0.000573
Epoch [6/199], Train_loss: 0.000544
Epoch [7/199], Train_loss: 0.000528
Epoch [8/199], Train_loss: 0.000496
Epoch [9/199], Train_loss: 0.000474
Epoch [10/199], Train_loss: 0.000451
Epoch [11/199], Train_loss: 0.000425
Epoch [12/199], Train_loss: 0.000403
Epoch [13/199], Train_loss: 0.000387
Epoch [14/199], Train_loss: 0.000376
Epoch [15/199], Train_loss: 0.000365
Epoch [16/199], Train_loss: 0.000359
Epoch [17/199], Train_loss: 0.000353
Epoch [18/199], Train_loss: 0.000349
Epoch [19/199], Train_loss: 0.000344
Epoch [20/199], Train_loss: 0.000365
Epoch [21/199], Train_loss: 0.000348
Epoch [22/199], Train_loss: 0.000334
Epoch [23/199], Train_loss: 0.000329
Epoch [24/199], Train_loss: 0.000325
Epoch [25/199], Train_loss: 0.000320
Epoch [26/199], Train_loss: 0.000316
Epoch [27/199], Train_loss: 0.000312
Epoch [28/199], Train_loss: 0.000309
Epoch [29/199], Train_loss: 0.000302
Epoch [30/199], Train_loss: 0.000296
Epoch [31/199], Train_loss: 0.000285
Epoch [32/199], Train_loss: 0.000276
Epoch [33/199], Train_loss: 0.000266
Epoch [34/199], Train_loss: 0.000257
Epoch [35/199], Train_loss: 0.000250
Epoch [36/199], Train_loss: 0.000240
Epoch [37/199], Train_loss: 0.000233
Epoch [38/199], Train_loss: 0.000228
Epoch [39/199], Train_loss: 0.000224
Epoch [40/199], Train_loss: 0.000218
Epoch [41/199], Train_loss: 0.000212
Epoch [42/199], Train_loss: 0.000208
Epoch [43/199], Train_loss: 0.000204
Epoch [44/199], Train_loss: 0.000200
Epoch [45/199], Train_loss: 0.000197
Epoch [46/199], Train_loss: 0.000194
Epoch [47/199], Train_loss: 0.000191
Epoch [48/199], Train_loss: 0.000187
Epoch [49/199], Train_loss: 0.000184
Epoch [50/199], Train_loss: 0.000183
Epoch [51/199], Train_loss: 0.000180
Epoch [52/199], Train_loss: 0.000178
Epoch [53/199], Train_loss: 0.000176
Epoch [54/199], Train_loss: 0.000172
Epoch [55/199], Train_loss: 0.000170
Epoch [56/199], Train_loss: 0.000167
Epoch [57/199], Train_loss: 0.000165
Epoch [58/199], Train_loss: 0.000163
Epoch [59/199], Train_loss: 0.000161
Epoch [60/199], Train_loss: 0.000160
Epoch [61/199], Train_loss: 0.000156
Epoch [62/199], Train_loss: 0.000155
Epoch [63/199], Train_loss: 0.000153
Epoch [64/199], Train_loss: 0.000152
Epoch [65/199], Train_loss: 0.000150
Epoch [66/199], Train_loss: 0.000149
Epoch [67/199], Train_loss: 0.000148
Epoch [68/199], Train_loss: 0.000148
Epoch [69/199], Train_loss: 0.000146
Epoch [70/199], Train_loss: 0.000144
Epoch [71/199], Train_loss: 0.000143
Epoch [72/199], Train_loss: 0.000142
Epoch [73/199], Train_loss: 0.000141
Epoch [74/199], Train_loss: 0.000140
Epoch [75/199], Train_loss: 0.000139
Epoch [76/199], Train_loss: 0.000139
Epoch [77/199], Train_loss: 0.000138
Epoch [78/199], Train_loss: 0.000139
Epoch [79/199], Train_loss: 0.000136
Epoch [80/199], Train_loss: 0.000135
Epoch [81/199], Train_loss: 0.000135
Epoch [82/199], Train_loss: 0.000133
Epoch [83/199], Train_loss: 0.000133
Epoch [84/199], Train_loss: 0.000133
Epoch [85/199], Train_loss: 0.000131
Epoch [86/199], Train_loss: 0.000132
Epoch [87/199], Train_loss: 0.000131
Epoch [88/199], Train_loss: 0.000130
Epoch [89/199], Train_loss: 0.000130
Epoch [90/199], Train_loss: 0.000130
Epoch [91/199], Train_loss: 0.000130
Epoch [92/199], Train_loss: 0.000128
Epoch [93/199], Train_loss: 0.000128
Epoch [94/199], Train_loss: 0.000128
Epoch [95/199], Train_loss: 0.000127
Epoch [96/199], Train_loss: 0.000126
Epoch [97/199], Train_loss: 0.000126
Epoch [98/199], Train_loss: 0.000127
Epoch [99/199], Train_loss: 0.000127
Epoch [100/199], Train_loss: 0.000125
Epoch [101/199], Train_loss: 0.000125
Epoch [102/199], Train_loss: 0.000124
Epoch [103/199], Train_loss: 0.000126
Epoch [104/199], Train_loss: 0.000124
Epoch [105/199], Train_loss: 0.000123
Epoch [106/199], Train_loss: 0.000123
Epoch [107/199], Train_loss: 0.000123
Epoch [108/199], Train_loss: 0.000123
Epoch [109/199], Train_loss: 0.000122
Epoch [110/199], Train_loss: 0.000122
Epoch [111/199], Train_loss: 0.000122
Epoch [112/199], Train_loss: 0.000122
Epoch [113/199], Train_loss: 0.000122
Epoch [114/199], Train_loss: 0.000122
Epoch [115/199], Train_loss: 0.000121
Epoch [116/199], Train_loss: 0.000121
Epoch [117/199], Train_loss: 0.000120
Epoch [118/199], Train_loss: 0.000121
Epoch [119/199], Train_loss: 0.000121
Epoch [120/199], Train_loss: 0.000119
Epoch [121/199], Train_loss: 0.000120
Epoch [122/199], Train_loss: 0.000119
Epoch [123/199], Train_loss: 0.000119
Epoch [124/199], Train_loss: 0.000119
Epoch [125/199], Train_loss: 0.000118
Epoch [126/199], Train_loss: 0.000118
Epoch [127/199], Train_loss: 0.000118
Epoch [128/199], Train_loss: 0.000118
Epoch [129/199], Train_loss: 0.000118
Epoch [130/199], Train_loss: 0.000117
Epoch [131/199], Train_loss: 0.000118
Epoch [132/199], Train_loss: 0.000118
Epoch [133/199], Train_loss: 0.000117
Epoch [134/199], Train_loss: 0.000117
Epoch [135/199], Train_loss: 0.000117
Epoch [136/199], Train_loss: 0.000117
Epoch [137/199], Train_loss: 0.000117
Epoch [138/199], Train_loss: 0.000117
Epoch [139/199], Train_loss: 0.000117
Epoch [140/199], Train_loss: 0.000116
Epoch [141/199], Train_loss: 0.000117
Epoch [142/199], Train_loss: 0.000116
Epoch [143/199], Train_loss: 0.000115
Epoch [144/199], Train_loss: 0.000116
Epoch [145/199], Train_loss: 0.000115
Epoch [146/199], Train_loss: 0.000115
Epoch [147/199], Train_loss: 0.000115
Epoch [148/199], Train_loss: 0.000114
Epoch [149/199], Train_loss: 0.000115
Epoch [150/199], Train_loss: 0.000115
Epoch [151/199], Train_loss: 0.000114
Epoch [152/199], Train_loss: 0.000114
Epoch [153/199], Train_loss: 0.000114
Epoch [154/199], Train_loss: 0.000114
Epoch [155/199], Train_loss: 0.000115
Epoch [156/199], Train_loss: 0.000114
Epoch [157/199], Train_loss: 0.000114
Epoch [158/199], Train_loss: 0.000114
Epoch [159/199], Train_loss: 0.000114
Epoch [160/199], Train_loss: 0.000114
Epoch [161/199], Train_loss: 0.000113
Epoch [162/199], Train_loss: 0.000113
Epoch [163/199], Train_loss: 0.000112
Epoch [164/199], Train_loss: 0.000112
Epoch [165/199], Train_loss: 0.000112
Epoch [166/199], Train_loss: 0.000112
Epoch [167/199], Train_loss: 0.000113
Epoch [168/199], Train_loss: 0.000112
Epoch [169/199], Train_loss: 0.000112
Epoch [170/199], Train_loss: 0.000112
Epoch [171/199], Train_loss: 0.000112
Epoch [172/199], Train_loss: 0.000111
Epoch [173/199], Train_loss: 0.000111
Epoch [174/199], Train_loss: 0.000112
Epoch [175/199], Train_loss: 0.000111
Epoch [176/199], Train_loss: 0.000111
Epoch [177/199], Train_loss: 0.000111
Epoch [178/199], Train_loss: 0.000111
Epoch [179/199], Train_loss: 0.000111
Epoch [180/199], Train_loss: 0.000111
Epoch [181/199], Train_loss: 0.000111
Epoch [182/199], Train_loss: 0.000111
Epoch [183/199], Train_loss: 0.000131
Epoch [184/199], Train_loss: 0.000114
Epoch [185/199], Train_loss: 0.000111
Epoch [186/199], Train_loss: 0.000110
Epoch [187/199], Train_loss: 0.000110
Epoch [188/199], Train_loss: 0.000110
Epoch [189/199], Train_loss: 0.000109
Epoch [190/199], Train_loss: 0.000110
Epoch [191/199], Train_loss: 0.000110
Epoch [192/199], Train_loss: 0.000110
Epoch [193/199], Train_loss: 0.000109
Epoch [194/199], Train_loss: 0.000108
Epoch [195/199], Train_loss: 0.000110
Epoch [196/199], Train_loss: 0.000110
Epoch [197/199], Train_loss: 0.000108
Epoch [198/199], Train_loss: 0.000109
Epoch [199/199], Train_loss: 0.000108
Finished Training
Number of sessions(../logparser/demo/paper3_Drain_2_result_tau095/train_normal): 5750
Number of seqs(../logparser/demo/paper3_Drain_2_result_tau095/train_normal): 55274
Epoch [1/199], Train_loss: 0.001479
Epoch [2/199], Train_loss: 0.000794
Epoch [3/199], Train_loss: 0.000662
Epoch [4/199], Train_loss: 0.000586
Epoch [5/199], Train_loss: 0.000541
Epoch [6/199], Train_loss: 0.000510
Epoch [7/199], Train_loss: 0.000467
Epoch [8/199], Train_loss: 0.000441
Epoch [9/199], Train_loss: 0.000422
Epoch [10/199], Train_loss: 0.000406
Epoch [11/199], Train_loss: 0.000407
Epoch [12/199], Train_loss: 0.000389
Epoch [13/199], Train_loss: 0.000374
Epoch [14/199], Train_loss: 0.000364
Epoch [15/199], Train_loss: 0.000355
Epoch [16/199], Train_loss: 0.000346
Epoch [17/199], Train_loss: 0.000337
Epoch [18/199], Train_loss: 0.000327
Epoch [19/199], Train_loss: 0.000320
Epoch [20/199], Train_loss: 0.000311
Epoch [21/199], Train_loss: 0.000304
Epoch [22/199], Train_loss: 0.000296
Epoch [23/199], Train_loss: 0.000291
Epoch [24/199], Train_loss: 0.000286
Epoch [25/199], Train_loss: 0.000283
Epoch [26/199], Train_loss: 0.000278
Epoch [27/199], Train_loss: 0.000275
Epoch [28/199], Train_loss: 0.000272
Epoch [29/199], Train_loss: 0.000270
Epoch [30/199], Train_loss: 0.000266
Epoch [31/199], Train_loss: 0.000264
Epoch [32/199], Train_loss: 0.000262
Epoch [33/199], Train_loss: 0.000261
Epoch [34/199], Train_loss: 0.000257
Epoch [35/199], Train_loss: 0.000254
Epoch [36/199], Train_loss: 0.000250
Epoch [37/199], Train_loss: 0.000247
Epoch [38/199], Train_loss: 0.000245
Epoch [39/199], Train_loss: 0.000241
Epoch [40/199], Train_loss: 0.000239
Epoch [41/199], Train_loss: 0.000233
Epoch [42/199], Train_loss: 0.000229
Epoch [43/199], Train_loss: 0.000226
Epoch [44/199], Train_loss: 0.000221
Epoch [45/199], Train_loss: 0.000217
Epoch [46/199], Train_loss: 0.000213
Epoch [47/199], Train_loss: 0.000209
Epoch [48/199], Train_loss: 0.000206
Epoch [49/199], Train_loss: 0.000203
Epoch [50/199], Train_loss: 0.000199
Epoch [51/199], Train_loss: 0.000197
Epoch [52/199], Train_loss: 0.000194
Epoch [53/199], Train_loss: 0.000192
Epoch [54/199], Train_loss: 0.000190
Epoch [55/199], Train_loss: 0.000187
Epoch [56/199], Train_loss: 0.000184
Epoch [57/199], Train_loss: 0.000183
Epoch [58/199], Train_loss: 0.000179
Epoch [59/199], Train_loss: 0.000176
Epoch [60/199], Train_loss: 0.000173
Epoch [61/199], Train_loss: 0.000171
Epoch [62/199], Train_loss: 0.000169
Epoch [63/199], Train_loss: 0.000166
Epoch [64/199], Train_loss: 0.000164
Epoch [65/199], Train_loss: 0.000161
Epoch [66/199], Train_loss: 0.000160
Epoch [67/199], Train_loss: 0.000158
Epoch [68/199], Train_loss: 0.000155
Epoch [69/199], Train_loss: 0.000154
Epoch [70/199], Train_loss: 0.000151
Epoch [71/199], Train_loss: 0.000149
Epoch [72/199], Train_loss: 0.000147
Epoch [73/199], Train_loss: 0.000146
Epoch [74/199], Train_loss: 0.000144
Epoch [75/199], Train_loss: 0.000143
Epoch [76/199], Train_loss: 0.000142
Epoch [77/199], Train_loss: 0.000141
Epoch [78/199], Train_loss: 0.000140
Epoch [79/199], Train_loss: 0.000138
Epoch [80/199], Train_loss: 0.000137
Epoch [81/199], Train_loss: 0.000136
Epoch [82/199], Train_loss: 0.000135
Epoch [83/199], Train_loss: 0.000134
Epoch [84/199], Train_loss: 0.000135
Epoch [85/199], Train_loss: 0.000133
Epoch [86/199], Train_loss: 0.000132
Epoch [87/199], Train_loss: 0.000131
Epoch [88/199], Train_loss: 0.000131
Epoch [89/199], Train_loss: 0.000130
Epoch [90/199], Train_loss: 0.000130
Epoch [91/199], Train_loss: 0.000129
Epoch [92/199], Train_loss: 0.000128
Epoch [93/199], Train_loss: 0.000129
Epoch [94/199], Train_loss: 0.000128
Epoch [95/199], Train_loss: 0.000128
Epoch [96/199], Train_loss: 0.000127
Epoch [97/199], Train_loss: 0.000126
Epoch [98/199], Train_loss: 0.000127
Epoch [99/199], Train_loss: 0.000126
Epoch [100/199], Train_loss: 0.000126
Epoch [101/199], Train_loss: 0.000125
Epoch [102/199], Train_loss: 0.000125
Epoch [103/199], Train_loss: 0.000125
Epoch [104/199], Train_loss: 0.000124
Epoch [105/199], Train_loss: 0.000124
Epoch [106/199], Train_loss: 0.000124
Epoch [107/199], Train_loss: 0.000123
Epoch [108/199], Train_loss: 0.000123
Epoch [109/199], Train_loss: 0.000122
Epoch [110/199], Train_loss: 0.000122
Epoch [111/199], Train_loss: 0.000123
Epoch [112/199], Train_loss: 0.000122
Epoch [113/199], Train_loss: 0.000121
Epoch [114/199], Train_loss: 0.000122
Epoch [115/199], Train_loss: 0.000121
Epoch [116/199], Train_loss: 0.000120
Epoch [117/199], Train_loss: 0.000120
Epoch [118/199], Train_loss: 0.000120
Epoch [119/199], Train_loss: 0.000120
Epoch [120/199], Train_loss: 0.000120
Epoch [121/199], Train_loss: 0.000120
Epoch [122/199], Train_loss: 0.000119
Epoch [123/199], Train_loss: 0.000118
Epoch [124/199], Train_loss: 0.000119
Epoch [125/199], Train_loss: 0.000119
Epoch [126/199], Train_loss: 0.000118
Epoch [127/199], Train_loss: 0.000118
Epoch [128/199], Train_loss: 0.000118
Epoch [129/199], Train_loss: 0.000118
Epoch [130/199], Train_loss: 0.000118
Epoch [131/199], Train_loss: 0.000118
Epoch [132/199], Train_loss: 0.000117
Epoch [133/199], Train_loss: 0.000118
Epoch [134/199], Train_loss: 0.000118
Epoch [135/199], Train_loss: 0.000117
Epoch [136/199], Train_loss: 0.000116
Epoch [137/199], Train_loss: 0.000116
Epoch [138/199], Train_loss: 0.000116
Epoch [139/199], Train_loss: 0.000116
Epoch [140/199], Train_loss: 0.000116
Epoch [141/199], Train_loss: 0.000116
Epoch [142/199], Train_loss: 0.000116
Epoch [143/199], Train_loss: 0.000117
Epoch [144/199], Train_loss: 0.000115
Epoch [145/199], Train_loss: 0.000115
Epoch [146/199], Train_loss: 0.000115
Epoch [147/199], Train_loss: 0.000114
Epoch [148/199], Train_loss: 0.000115
Epoch [149/199], Train_loss: 0.000114
Epoch [150/199], Train_loss: 0.000114
Epoch [151/199], Train_loss: 0.000114
Epoch [152/199], Train_loss: 0.000114
Epoch [153/199], Train_loss: 0.000115
Epoch [154/199], Train_loss: 0.000113
Epoch [155/199], Train_loss: 0.000114
Epoch [156/199], Train_loss: 0.000114
Epoch [157/199], Train_loss: 0.000114
Epoch [158/199], Train_loss: 0.000114
Epoch [159/199], Train_loss: 0.000113
Epoch [160/199], Train_loss: 0.000113
Epoch [161/199], Train_loss: 0.000113
Epoch [162/199], Train_loss: 0.000113
Epoch [163/199], Train_loss: 0.000113
Epoch [164/199], Train_loss: 0.000113
Epoch [165/199], Train_loss: 0.000113
Epoch [166/199], Train_loss: 0.000113
Epoch [167/199], Train_loss: 0.000135
Epoch [168/199], Train_loss: 0.000117
Epoch [169/199], Train_loss: 0.000113
Epoch [170/199], Train_loss: 0.000112
Epoch [171/199], Train_loss: 0.000113
Epoch [172/199], Train_loss: 0.000112
Epoch [173/199], Train_loss: 0.000111
Epoch [174/199], Train_loss: 0.000111
Epoch [175/199], Train_loss: 0.000111
Epoch [176/199], Train_loss: 0.000111
Epoch [177/199], Train_loss: 0.000111
Epoch [178/199], Train_loss: 0.000111
Epoch [179/199], Train_loss: 0.000111
Epoch [180/199], Train_loss: 0.000111
Epoch [181/199], Train_loss: 0.000110
Epoch [182/199], Train_loss: 0.000110
Epoch [183/199], Train_loss: 0.000111
Epoch [184/199], Train_loss: 0.000110
Epoch [185/199], Train_loss: 0.000110
Epoch [186/199], Train_loss: 0.000110
Epoch [187/199], Train_loss: 0.000110
Epoch [188/199], Train_loss: 0.000109
Epoch [189/199], Train_loss: 0.000110
Epoch [190/199], Train_loss: 0.000110
Epoch [191/199], Train_loss: 0.000109
Epoch [192/199], Train_loss: 0.000110
Epoch [193/199], Train_loss: 0.000109
Epoch [194/199], Train_loss: 0.000109
Epoch [195/199], Train_loss: 0.000109
Epoch [196/199], Train_loss: 0.000110
Epoch [197/199], Train_loss: 0.000109
Epoch [198/199], Train_loss: 0.000109
Epoch [199/199], Train_loss: 0.000109
Finished Training
Number of sessions(../logparser/demo/paper3_SHISO_result/train_normal): 5750
Number of seqs(../logparser/demo/paper3_SHISO_result/train_normal): 55274
Epoch [1/199], Train_loss: 0.001476
Epoch [2/199], Train_loss: 0.000756
Epoch [3/199], Train_loss: 0.000585
Epoch [4/199], Train_loss: 0.000500
Epoch [5/199], Train_loss: 0.000450
Epoch [6/199], Train_loss: 0.000405
Epoch [7/199], Train_loss: 0.000368
Epoch [8/199], Train_loss: 0.000337
Epoch [9/199], Train_loss: 0.000312
Epoch [10/199], Train_loss: 0.000289
Epoch [11/199], Train_loss: 0.000268
